# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR fffff6e19921bc60
# CUDA_DEVICE 0 Tesla C1060
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,gridSizeZ,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,branch,divergent_branch,instructions,warp_serialize,cta_launched,gld_incoherent,gld_coherent,gst_incoherent,gst_coherent,local_load,local_store,gld_32b,gld_64b,gld_128b,gst_32b,gst_64b,gst_128b,gld_request,gst_request,tex_cache_hit,tex_cache_miss
123a815330000a60,_Z12jacobikernelPfS_S_iifff,25.664,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a815330007dc0,_Z15reductionkernelPfi,4.192,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a81533000a5e0,memcpyDtoH,4.032,46,,,,,,,,,,,0,0,4,0
123a815330014640,_Z12jacobikernelPfS_S_iifff,25.824,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4149,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a81533001ba40,_Z15reductionkernelPfi,4.16,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a81533001e200,memcpyDtoH,3.968,48,,,,,,,,,,,0,0,4,0
123a815330027bc0,_Z12jacobikernelPfS_S_iifff,25.6,5,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a81533002ef00,_Z15reductionkernelPfi,4.064,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a815330031660,memcpyDtoH,3.936,47,,,,,,,,,,,0,0,4,0
123a81533003f980,_Z12jacobikernelPfS_S_iifff,25.664,5,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a815330046d00,_Z15reductionkernelPfi,4.128,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a815330049480,memcpyDtoH,3.968,43,,,,,,,,,,,0,0,4,0
123a815330053040,_Z12jacobikernelPfS_S_iifff,25.76,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4149,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a81533005a460,_Z15reductionkernelPfi,4.064,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a81533005cbc0,memcpyDtoH,4.064,46,,,,,,,,,,,0,0,4,0
123a815330066b20,_Z12jacobikernelPfS_S_iifff,25.728,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a81533006dec0,_Z15reductionkernelPfi,4.096,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a815330070660,memcpyDtoH,4,48,,,,,,,,,,,0,0,4,0
123a81533007a6a0,_Z12jacobikernelPfS_S_iifff,25.92,5,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a815330081b20,_Z15reductionkernelPfi,4.224,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a815330084320,memcpyDtoH,3.936,46,,,,,,,,,,,0,0,4,0
123a81533008e1e0,_Z12jacobikernelPfS_S_iifff,25.536,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4149,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a815330095520,_Z15reductionkernelPfi,4.128,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a815330097ce0,memcpyDtoH,3.936,47,,,,,,,,,,,0,0,4,0
123a8153300a16a0,_Z12jacobikernelPfS_S_iifff,25.696,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153300a8a40,_Z15reductionkernelPfi,4.16,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153300ab220,memcpyDtoH,3.968,46,,,,,,,,,,,0,0,4,0
123a8153300b5080,_Z12jacobikernelPfS_S_iifff,25.6,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153300bc3a0,_Z15reductionkernelPfi,4.096,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153300beb20,memcpyDtoH,4,46,,,,,,,,,,,0,0,4,0
123a8153300c84c0,_Z12jacobikernelPfS_S_iifff,26.016,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4149,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153300cf980,_Z15reductionkernelPfi,4.16,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153300d2140,memcpyDtoH,4,46,,,,,,,,,,,0,0,4,0
123a8153300dbc80,_Z12jacobikernelPfS_S_iifff,25.664,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153300e3000,_Z15reductionkernelPfi,4.096,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153300e5780,memcpyDtoH,3.936,47,,,,,,,,,,,0,0,4,0
123a8153300ef060,_Z12jacobikernelPfS_S_iifff,25.664,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153300f63c0,_Z15reductionkernelPfi,4.128,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153300f8b40,memcpyDtoH,4.032,46,,,,,,,,,,,0,0,4,0
123a815330102640,_Z12jacobikernelPfS_S_iifff,25.824,5,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4149,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a815330109a40,_Z15reductionkernelPfi,4.064,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a81533010c180,memcpyDtoH,3.936,47,,,,,,,,,,,0,0,4,0
123a815330115b00,_Z12jacobikernelPfS_S_iifff,25.632,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a81533011ce40,_Z15reductionkernelPfi,4.128,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a81533011f640,memcpyDtoH,4.064,45,,,,,,,,,,,0,0,4,0
123a8153301291e0,_Z12jacobikernelPfS_S_iifff,25.536,5,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153301304c0,_Z15reductionkernelPfi,4.096,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a815330132c60,memcpyDtoH,4.064,46,,,,,,,,,,,0,0,4,0
123a81533013c720,_Z12jacobikernelPfS_S_iifff,25.696,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4149,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a815330143aa0,_Z15reductionkernelPfi,4.224,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153301462a0,memcpyDtoH,4,46,,,,,,,,,,,0,0,4,0
123a815330150260,_Z12jacobikernelPfS_S_iifff,25.504,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153301575a0,_Z15reductionkernelPfi,4.032,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a815330159ce0,memcpyDtoH,4,47,,,,,,,,,,,0,0,4,0
123a8153301636e0,_Z12jacobikernelPfS_S_iifff,25.76,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a81533016aaa0,_Z15reductionkernelPfi,4.16,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a81533016d240,memcpyDtoH,3.968,46,,,,,,,,,,,0,0,4,0
123a8153301771a0,_Z12jacobikernelPfS_S_iifff,25.728,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4149,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a81533017e560,_Z15reductionkernelPfi,4.16,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a815330180d40,memcpyDtoH,3.936,48,,,,,,,,,,,0,0,4,0
123a81533018a700,_Z12jacobikernelPfS_S_iifff,25.696,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a815330191a80,_Z15reductionkernelPfi,4.192,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153301942a0,memcpyDtoH,3.968,47,,,,,,,,,,,0,0,4,0
123a8153301a2500,_Z12jacobikernelPfS_S_iifff,25.344,6,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153301a9720,_Z15reductionkernelPfi,4.096,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153301abe80,memcpyDtoH,3.968,43,,,,,,,,,,,0,0,4,0
123a8153301b5a20,_Z12jacobikernelPfS_S_iifff,25.76,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4149,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153301bcde0,_Z15reductionkernelPfi,4.352,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153301bf620,memcpyDtoH,4,47,,,,,,,,,,,0,0,4,0
123a8153301c9200,_Z12jacobikernelPfS_S_iifff,25.472,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153301d04a0,_Z15reductionkernelPfi,4.128,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153301d2c40,memcpyDtoH,3.936,46,,,,,,,,,,,0,0,4,0
123a8153301dc820,_Z12jacobikernelPfS_S_iifff,25.728,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153301e3c60,_Z15reductionkernelPfi,4.16,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153301e6420,memcpyDtoH,4,47,,,,,,,,,,,0,0,4,0
123a8153301f00e0,_Z12jacobikernelPfS_S_iifff,25.504,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4149,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153301f7380,_Z15reductionkernelPfi,4.128,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153301f9b40,memcpyDtoH,3.936,47,,,,,,,,,,,0,0,4,0
123a815330203420,_Z12jacobikernelPfS_S_iifff,25.792,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a81533020a800,_Z15reductionkernelPfi,4.096,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a81533020cf80,memcpyDtoH,4.032,46,,,,,,,,,,,0,0,4,0
123a815330216c20,_Z12jacobikernelPfS_S_iifff,25.856,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a81533021e060,_Z15reductionkernelPfi,4.128,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a815330220800,memcpyDtoH,3.936,46,,,,,,,,,,,0,0,4,0
123a81533022a320,_Z12jacobikernelPfS_S_iifff,25.472,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4149,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153302315c0,_Z15reductionkernelPfi,4.064,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a815330233d60,memcpyDtoH,3.936,45,,,,,,,,,,,0,0,4,0
123a81533023d960,_Z12jacobikernelPfS_S_iifff,25.824,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a815330244d80,_Z15reductionkernelPfi,4.096,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153302474c0,memcpyDtoH,3.968,47,,,,,,,,,,,0,0,4,0
123a815330250da0,_Z12jacobikernelPfS_S_iifff,25.856,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153302581e0,_Z15reductionkernelPfi,4.064,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a81533025a9a0,memcpyDtoH,3.936,46,,,,,,,,,,,0,0,4,0
123a815330264520,_Z12jacobikernelPfS_S_iifff,25.568,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4149,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a81533026b820,_Z15reductionkernelPfi,4.128,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a81533026dfe0,memcpyDtoH,4,47,,,,,,,,,,,0,0,4,0
123a8153302779c0,_Z12jacobikernelPfS_S_iifff,25.472,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a81533027ec80,_Z15reductionkernelPfi,4.128,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a815330281440,memcpyDtoH,4.032,46,,,,,,,,,,,0,0,4,0
123a81533028ae80,_Z12jacobikernelPfS_S_iifff,25.568,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a815330292180,_Z15reductionkernelPfi,4.128,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a815330294900,memcpyDtoH,4.064,46,,,,,,,,,,,0,0,4,0
123a81533029e220,_Z12jacobikernelPfS_S_iifff,25.632,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4149,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153302a5560,_Z15reductionkernelPfi,4.128,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153302a7d00,memcpyDtoH,3.936,46,,,,,,,,,,,0,0,4,0
123a8153302b18e0,_Z12jacobikernelPfS_S_iifff,25.44,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153302b8bc0,_Z15reductionkernelPfi,4.032,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153302bb320,memcpyDtoH,3.936,46,,,,,,,,,,,0,0,4,0
123a8153302c4ee0,_Z12jacobikernelPfS_S_iifff,25.408,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153302cc180,_Z15reductionkernelPfi,4.128,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153302ce900,memcpyDtoH,4,47,,,,,,,,,,,0,0,4,0
123a8153302d8400,_Z12jacobikernelPfS_S_iifff,25.632,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4149,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153302df740,_Z15reductionkernelPfi,4.096,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153302e1f00,memcpyDtoH,3.968,46,,,,,,,,,,,0,0,4,0
123a8153302f0b60,_Z12jacobikernelPfS_S_iifff,25.696,6,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153302f7ee0,_Z15reductionkernelPfi,4.128,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153302fa6e0,memcpyDtoH,4.064,44,,,,,,,,,,,0,0,4,0
123a815330304540,_Z12jacobikernelPfS_S_iifff,25.728,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a81533030b900,_Z15reductionkernelPfi,4.096,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a81533030e0e0,memcpyDtoH,3.968,46,,,,,,,,,,,0,0,4,0
123a8153303189e0,_Z12jacobikernelPfS_S_iifff,25.728,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4149,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a81533031fd80,_Z15reductionkernelPfi,4.16,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a815330322540,memcpyDtoH,3.936,47,,,,,,,,,,,0,0,4,0
123a81533032c180,_Z12jacobikernelPfS_S_iifff,25.504,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a815330333440,_Z15reductionkernelPfi,4.064,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a815330335be0,memcpyDtoH,3.936,47,,,,,,,,,,,0,0,4,0
123a81533033f900,_Z12jacobikernelPfS_S_iifff,25.696,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a815330346c80,_Z15reductionkernelPfi,4.16,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153303494a0,memcpyDtoH,3.968,47,,,,,,,,,,,0,0,4,0
123a8153303530a0,_Z12jacobikernelPfS_S_iifff,26.08,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4149,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a81533035a5c0,_Z15reductionkernelPfi,4.096,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a81533035cdc0,memcpyDtoH,3.936,47,,,,,,,,,,,0,0,4,0
123a8153303666e0,_Z12jacobikernelPfS_S_iifff,25.44,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a81533036d960,_Z15reductionkernelPfi,4.16,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a815330370140,memcpyDtoH,3.936,46,,,,,,,,,,,0,0,4,0
123a815330379ce0,_Z12jacobikernelPfS_S_iifff,25.664,5,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a815330381060,_Z15reductionkernelPfi,4.128,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a815330383860,memcpyDtoH,3.968,47,,,,,,,,,,,0,0,4,0
123a81533038d200,_Z12jacobikernelPfS_S_iifff,25.632,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4149,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a815330394540,_Z15reductionkernelPfi,4.16,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a815330396d00,memcpyDtoH,3.936,46,,,,,,,,,,,0,0,4,0
123a8153303a07a0,_Z12jacobikernelPfS_S_iifff,25.568,5,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153303a7aa0,_Z15reductionkernelPfi,4.128,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153303aa260,memcpyDtoH,4,47,,,,,,,,,,,0,0,4,0
123a8153303b3f00,_Z12jacobikernelPfS_S_iifff,25.6,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153303bb240,_Z15reductionkernelPfi,4.16,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153303bda20,memcpyDtoH,3.936,47,,,,,,,,,,,0,0,4,0
123a8153303c7500,_Z12jacobikernelPfS_S_iifff,25.184,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4149,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153303ce6a0,_Z15reductionkernelPfi,4.16,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153303d0e60,memcpyDtoH,4.032,46,,,,,,,,,,,0,0,4,0
123a8153303da840,_Z12jacobikernelPfS_S_iifff,25.696,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153303e1bc0,_Z15reductionkernelPfi,4.096,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153303e4340,memcpyDtoH,3.936,46,,,,,,,,,,,0,0,4,0
123a8153303edfe0,_Z12jacobikernelPfS_S_iifff,25.632,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153303f5340,_Z15reductionkernelPfi,4.096,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a8153303f7aa0,memcpyDtoH,4,46,,,,,,,,,,,0,0,4,0
123a815330401740,_Z12jacobikernelPfS_S_iifff,25.376,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4149,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a8153304089a0,_Z15reductionkernelPfi,4.192,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
123a81533040b180,memcpyDtoH,3.968,47,,,,,,,,,,,0,0,4,0
123a815330414f00,_Z12jacobikernelPfS_S_iifff,25.792,4,0.75,8,8,1,16,16,1,0,1084,17,0,-1,,0,456,3,4141,0,7,0,1638,0,798,0,0,560,560,518,63,56,56,240,27,0,0
123a81533041c2e0,_Z15reductionkernelPfi,4.128,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,4,0,2,0,0,0,4,0,1,0,0,8,1,0,0
