# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR fffff6e19a4fc370
# CUDA_DEVICE 0 Tesla C1060
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,gridSizeZ,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,branch,divergent_branch,instructions,warp_serialize,cta_launched,gld_incoherent,gld_coherent,gst_incoherent,gst_coherent,local_load,local_store,gld_32b,gld_64b,gld_128b,gst_32b,gst_64b,gst_128b,gld_request,gst_request,tex_cache_hit,tex_cache_miss
123a808154055940,memcpyDtoH,3.936,33,,,,,,,,,,,0,0,4,0
123a80815405f540,_Z12jacobikernelPfS_S_iifff,11.424,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1389,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a808154063120,_Z15reductionkernelPfi,4.128,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a808154065960,memcpyDtoH,4.032,33,,,,,,,,,,,0,0,4,0
123a80815406f760,_Z12jacobikernelPfS_S_iifff,11.36,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1386,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081540732c0,_Z15reductionkernelPfi,4.16,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a808154075a80,memcpyDtoH,3.968,33,,,,,,,,,,,0,0,4,0
123a80815407f420,_Z12jacobikernelPfS_S_iifff,11.424,5,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1386,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a808154082fe0,_Z15reductionkernelPfi,4.064,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a808154085740,memcpyDtoH,4.064,31,,,,,,,,,,,0,0,4,0
123a808154093000,_Z12jacobikernelPfS_S_iifff,11.36,5,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1391,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a808154096b80,_Z15reductionkernelPfi,4.032,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081540992c0,memcpyDtoH,3.936,29,,,,,,,,,,,0,0,4,0
123a8081540a2e80,_Z12jacobikernelPfS_S_iifff,11.456,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1386,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081540a6a60,_Z15reductionkernelPfi,4,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081540a9180,memcpyDtoH,3.968,32,,,,,,,,,,,0,0,4,0
123a8081540b2c00,_Z12jacobikernelPfS_S_iifff,11.264,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1391,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081540b6720,_Z15reductionkernelPfi,4.064,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081540b8f00,memcpyDtoH,3.936,33,,,,,,,,,,,0,0,4,0
123a8081540c27e0,_Z12jacobikernelPfS_S_iifff,11.552,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1386,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081540c6520,_Z15reductionkernelPfi,4,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081540c8c60,memcpyDtoH,3.936,32,,,,,,,,,,,0,0,4,0
123a8081540d2720,_Z12jacobikernelPfS_S_iifff,11.168,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1386,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081540d6200,_Z15reductionkernelPfi,4.064,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081540d8960,memcpyDtoH,4,32,,,,,,,,,,,0,0,4,0
123a8081540e2400,_Z12jacobikernelPfS_S_iifff,11.712,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1386,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081540e6220,_Z15reductionkernelPfi,4.064,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081540e8960,memcpyDtoH,3.968,33,,,,,,,,,,,0,0,4,0
123a8081540f27a0,_Z12jacobikernelPfS_S_iifff,11.168,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1391,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081540f6440,_Z15reductionkernelPfi,4,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081540f8b60,memcpyDtoH,3.936,32,,,,,,,,,,,0,0,4,0
123a808154102340,_Z12jacobikernelPfS_S_iifff,11.584,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1390,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a808154106160,_Z15reductionkernelPfi,4.064,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081541088e0,memcpyDtoH,3.936,33,,,,,,,,,,,0,0,4,0
123a808154112640,_Z12jacobikernelPfS_S_iifff,11.264,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1391,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081541161c0,_Z15reductionkernelPfi,4.032,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a808154118920,memcpyDtoH,3.936,33,,,,,,,,,,,0,0,4,0
123a8081541225a0,_Z12jacobikernelPfS_S_iifff,11.36,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1386,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a808154126140,_Z15reductionkernelPfi,4.064,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a808154128900,memcpyDtoH,4.032,33,,,,,,,,,,,0,0,4,0
123a808154132620,_Z12jacobikernelPfS_S_iifff,11.072,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1387,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081541360e0,_Z15reductionkernelPfi,4.032,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a808154138860,memcpyDtoH,4,32,,,,,,,,,,,0,0,4,0
123a808154142140,_Z12jacobikernelPfS_S_iifff,11.328,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1390,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a808154145ca0,_Z15reductionkernelPfi,4.096,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a808154148420,memcpyDtoH,4.032,33,,,,,,,,,,,0,0,4,0
123a808154151ec0,_Z12jacobikernelPfS_S_iifff,11.168,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1390,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081541559a0,_Z15reductionkernelPfi,4.096,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081541581c0,memcpyDtoH,3.968,32,,,,,,,,,,,0,0,4,0
123a808154161ae0,_Z12jacobikernelPfS_S_iifff,11.392,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1386,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081541657e0,_Z15reductionkernelPfi,4,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a808154167f20,memcpyDtoH,3.968,32,,,,,,,,,,,0,0,4,0
123a808154171aa0,_Z12jacobikernelPfS_S_iifff,11.232,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1391,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081541755c0,_Z15reductionkernelPfi,4.096,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a808154177d80,memcpyDtoH,3.936,32,,,,,,,,,,,0,0,4,0
123a808154181960,_Z12jacobikernelPfS_S_iifff,11.488,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1387,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081541856a0,_Z15reductionkernelPfi,4,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a808154187e00,memcpyDtoH,3.968,33,,,,,,,,,,,0,0,4,0
123a808154191ce0,_Z12jacobikernelPfS_S_iifff,11.328,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1386,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a808154195840,_Z15reductionkernelPfi,4,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a808154197f40,memcpyDtoH,3.968,33,,,,,,,,,,,0,0,4,0
123a8081541a1960,_Z12jacobikernelPfS_S_iifff,11.392,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1386,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081541a56e0,_Z15reductionkernelPfi,4.032,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081541a7e40,memcpyDtoH,3.936,33,,,,,,,,,,,0,0,4,0
123a8081541b5120,_Z12jacobikernelPfS_S_iifff,11.296,5,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1391,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081541b8da0,_Z15reductionkernelPfi,4,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081541bb520,memcpyDtoH,3.936,30,,,,,,,,,,,0,0,4,0
123a8081541c4f40,_Z12jacobikernelPfS_S_iifff,11.52,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1386,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081541c8b80,_Z15reductionkernelPfi,4.096,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081541cb300,memcpyDtoH,3.968,32,,,,,,,,,,,0,0,4,0
123a8081541d52e0,_Z12jacobikernelPfS_S_iifff,11.296,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1391,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081541d8ec0,_Z15reductionkernelPfi,3.968,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081541db5e0,memcpyDtoH,3.968,33,,,,,,,,,,,0,0,4,0
123a8081541e5060,_Z12jacobikernelPfS_S_iifff,11.264,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1386,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081541e8d40,_Z15reductionkernelPfi,3.936,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081541eb480,memcpyDtoH,3.936,33,,,,,,,,,,,0,0,4,0
123a8081541f4d80,_Z12jacobikernelPfS_S_iifff,11.232,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1391,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081541f88a0,_Z15reductionkernelPfi,4.096,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081541fb000,memcpyDtoH,3.968,32,,,,,,,,,,,0,0,4,0
123a808154204820,_Z12jacobikernelPfS_S_iifff,11.616,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1387,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081542084c0,_Z15reductionkernelPfi,4.128,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a80815420ac80,memcpyDtoH,3.968,32,,,,,,,,,,,0,0,4,0
123a8081542146e0,_Z12jacobikernelPfS_S_iifff,11.328,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1391,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a808154218260,_Z15reductionkernelPfi,4.096,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a80815421a9e0,memcpyDtoH,3.968,32,,,,,,,,,,,0,0,4,0
123a8081542242a0,_Z12jacobikernelPfS_S_iifff,11.488,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1386,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a808154227ea0,_Z15reductionkernelPfi,4,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a80815422a5e0,memcpyDtoH,3.936,32,,,,,,,,,,,0,0,4,0
123a808154234020,_Z12jacobikernelPfS_S_iifff,11.136,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1391,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a808154237ac0,_Z15reductionkernelPfi,4.032,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a80815423a280,memcpyDtoH,4.032,32,,,,,,,,,,,0,0,4,0
123a808154243cc0,_Z12jacobikernelPfS_S_iifff,11.584,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1387,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a808154247900,_Z15reductionkernelPfi,4.096,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a80815424a0a0,memcpyDtoH,3.968,31,,,,,,,,,,,0,0,4,0
123a808154254220,_Z12jacobikernelPfS_S_iifff,11.104,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1390,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a808154257cc0,_Z15reductionkernelPfi,4.032,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a80815425a3e0,memcpyDtoH,4,32,,,,,,,,,,,0,0,4,0
123a808154263d00,_Z12jacobikernelPfS_S_iifff,11.456,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1386,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081542678e0,_Z15reductionkernelPfi,4.064,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a80815426a060,memcpyDtoH,3.968,32,,,,,,,,,,,0,0,4,0
123a808154273c00,_Z12jacobikernelPfS_S_iifff,11.328,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1386,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a808154277960,_Z15reductionkernelPfi,4.032,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a80815427a0a0,memcpyDtoH,3.936,33,,,,,,,,,,,0,0,4,0
123a8081542838a0,_Z12jacobikernelPfS_S_iifff,11.52,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1386,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081542874e0,_Z15reductionkernelPfi,3.968,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a808154289be0,memcpyDtoH,3.968,32,,,,,,,,,,,0,0,4,0
123a808154293760,_Z12jacobikernelPfS_S_iifff,11.296,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1391,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081542972c0,_Z15reductionkernelPfi,4.064,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a808154299a40,memcpyDtoH,4.032,33,,,,,,,,,,,0,0,4,0
123a8081542a3340,_Z12jacobikernelPfS_S_iifff,11.552,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1387,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081542a7080,_Z15reductionkernelPfi,4.032,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081542a97c0,memcpyDtoH,4,32,,,,,,,,,,,0,0,4,0
123a8081542b3540,_Z12jacobikernelPfS_S_iifff,11.328,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1391,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081542b71e0,_Z15reductionkernelPfi,4.096,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081542b9960,memcpyDtoH,3.968,33,,,,,,,,,,,0,0,4,0
123a8081542c79e0,_Z12jacobikernelPfS_S_iifff,11.584,5,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1386,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081542cb660,_Z15reductionkernelPfi,4,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081542cddc0,memcpyDtoH,4,29,,,,,,,,,,,0,0,4,0
123a8081542d7f40,_Z12jacobikernelPfS_S_iifff,11.136,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1391,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081542dbb60,_Z15reductionkernelPfi,4.064,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081542de2c0,memcpyDtoH,3.968,33,,,,,,,,,,,0,0,4,0
123a8081542e7fe0,_Z12jacobikernelPfS_S_iifff,11.424,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1389,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081542ebc00,_Z15reductionkernelPfi,4.096,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081542ee380,memcpyDtoH,3.968,33,,,,,,,,,,,0,0,4,0
123a8081542f7e00,_Z12jacobikernelPfS_S_iifff,11.232,5,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1391,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081542fb900,_Z15reductionkernelPfi,4,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081542fe000,memcpyDtoH,3.968,31,,,,,,,,,,,0,0,4,0
123a808154307ee0,_Z12jacobikernelPfS_S_iifff,11.584,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1386,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a80815430bb40,_Z15reductionkernelPfi,4.064,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a80815430e2a0,memcpyDtoH,3.968,33,,,,,,,,,,,0,0,4,0
123a8081543183e0,_Z12jacobikernelPfS_S_iifff,11.296,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1391,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a80815431bf40,_Z15reductionkernelPfi,4,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a80815431e680,memcpyDtoH,3.936,32,,,,,,,,,,,0,0,4,0
123a808154327e80,_Z12jacobikernelPfS_S_iifff,11.52,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1391,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a80815432bb00,_Z15reductionkernelPfi,3.968,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a80815432e240,memcpyDtoH,3.968,32,,,,,,,,,,,0,0,4,0
123a808154337d20,_Z12jacobikernelPfS_S_iifff,11.2,5,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1391,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a80815433b820,_Z15reductionkernelPfi,4.096,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a80815433dfa0,memcpyDtoH,4.032,33,,,,,,,,,,,0,0,4,0
123a808154347920,_Z12jacobikernelPfS_S_iifff,11.552,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1387,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a80815434b560,_Z15reductionkernelPfi,4,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a80815434dc80,memcpyDtoH,3.968,32,,,,,,,,,,,0,0,4,0
123a808154357740,_Z12jacobikernelPfS_S_iifff,11.2,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1391,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a80815435b3c0,_Z15reductionkernelPfi,4.096,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a80815435db40,memcpyDtoH,3.936,33,,,,,,,,,,,0,0,4,0
123a808154367400,_Z12jacobikernelPfS_S_iifff,11.52,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1386,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a80815436b040,_Z15reductionkernelPfi,4.096,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a80815436d7c0,memcpyDtoH,3.936,33,,,,,,,,,,,0,0,4,0
123a808154377240,_Z12jacobikernelPfS_S_iifff,11.264,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1391,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a80815437ad60,_Z15reductionkernelPfi,4,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a80815437d4c0,memcpyDtoH,4,35,,,,,,,,,,,0,0,4,0
123a808154387d80,_Z12jacobikernelPfS_S_iifff,11.584,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1386,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a80815438b9c0,_Z15reductionkernelPfi,4.128,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a80815438e1a0,memcpyDtoH,3.968,33,,,,,,,,,,,0,0,4,0
123a808154397c20,_Z12jacobikernelPfS_S_iifff,11.264,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1391,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a80815439b760,_Z15reductionkernelPfi,4,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a80815439de60,memcpyDtoH,3.968,32,,,,,,,,,,,0,0,4,0
123a8081543a7800,_Z12jacobikernelPfS_S_iifff,11.552,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1386,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081543ab600,_Z15reductionkernelPfi,4.096,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081543add80,memcpyDtoH,4,33,,,,,,,,,,,0,0,4,0
123a8081543b7800,_Z12jacobikernelPfS_S_iifff,11.296,4,0.75,5,5,1,16,16,1,0,1084,17,0,-1,,0,152,1,1391,0,3,0,702,0,342,0,0,240,240,222,27,24,24,80,9,0,0
123a8081543bb320,_Z15reductionkernelPfi,4.032,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,160,1,794,0,1,0,2,0,2,0,0,0,2,0,1,0,0,8,1,0,0
123a8081543bdae0,memcpyDtoH,3.936,32,,,,,,,,,,,0,0,4,0
