# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR fffff6e1ff38a518
# CUDA_DEVICE 0 Tesla C1060
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,gridSizeZ,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,branch,divergent_branch,instructions,warp_serialize,cta_launched,gld_incoherent,gld_coherent,gst_incoherent,gst_coherent,local_load,local_store,gld_32b,gld_64b,gld_128b,gst_32b,gst_64b,gst_128b,gld_request,gst_request,tex_cache_hit,tex_cache_miss
123a3db857c24220,_Z15reductionkernelPfi,6.112,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db857c27140,memcpyDtoH,4.128,333,,,,,,,,,,,0,0,4,0
123a3db857c30de0,_Z12jacobikernelPfS_S_iifff,291.488,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db857c78fa0,_Z15reductionkernelPfi,6.08,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db857c7be80,memcpyDtoH,3.904,315,,,,,,,,,,,0,0,4,0
123a3db857c861a0,_Z12jacobikernelPfS_S_iifff,295.712,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db857ccf3c0,_Z15reductionkernelPfi,6.176,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db857cd2300,memcpyDtoH,3.904,318,,,,,,,,,,,0,0,4,0
123a3db857cdbf00,_Z12jacobikernelPfS_S_iifff,298.752,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db857d25d60,_Z15reductionkernelPfi,6.144,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db857d28ca0,memcpyDtoH,3.904,321,,,,,,,,,,,0,0,4,0
123a3db857d325c0,_Z12jacobikernelPfS_S_iifff,278.752,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48150,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db857d775c0,_Z15reductionkernelPfi,6.144,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db857d7a560,memcpyDtoH,3.904,301,,,,,,,,,,,0,0,4,0
123a3db857d844c0,_Z12jacobikernelPfS_S_iifff,301.472,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db857dcedc0,_Z15reductionkernelPfi,5.984,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db857dd1c60,memcpyDtoH,3.872,325,,,,,,,,,,,0,0,4,0
123a3db857ddefc0,_Z12jacobikernelPfS_S_iifff,288.224,5,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db857e264c0,_Z15reductionkernelPfi,6.208,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db857e294c0,memcpyDtoH,4,309,,,,,,,,,,,0,0,4,0
123a3db857e33560,_Z12jacobikernelPfS_S_iifff,282.848,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db857e79520,_Z15reductionkernelPfi,6.112,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1040,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db857e7c440,memcpyDtoH,3.936,308,,,,,,,,,,,0,0,4,0
123a3db857e85fa0,_Z12jacobikernelPfS_S_iifff,294.912,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db857eceee0,_Z15reductionkernelPfi,6.144,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db857ed1e80,memcpyDtoH,3.904,316,,,,,,,,,,,0,0,4,0
123a3db857edb980,_Z12jacobikernelPfS_S_iifff,282.816,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db857f21960,_Z15reductionkernelPfi,6.016,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1041,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db857f24820,memcpyDtoH,3.936,305,,,,,,,,,,,0,0,4,0
123a3db857f2e180,_Z12jacobikernelPfS_S_iifff,279.392,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db857f733e0,_Z15reductionkernelPfi,6.112,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db857f76300,memcpyDtoH,4,301,,,,,,,,,,,0,0,4,0
123a3db857f80080,_Z12jacobikernelPfS_S_iifff,282.24,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db857fc5de0,_Z15reductionkernelPfi,6.016,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db857fc8ca0,memcpyDtoH,3.904,305,,,,,,,,,,,0,0,4,0
123a3db857fd2780,_Z12jacobikernelPfS_S_iifff,301.952,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db85801d200,_Z15reductionkernelPfi,6.24,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db8580201c0,memcpyDtoH,3.936,325,,,,,,,,,,,0,0,4,0
123a3db858029fe0,_Z12jacobikernelPfS_S_iifff,304.128,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db8580752c0,_Z15reductionkernelPfi,5.952,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1040,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858078120,memcpyDtoH,3.936,330,,,,,,,,,,,0,0,4,0
123a3db858081c00,_Z12jacobikernelPfS_S_iifff,288.448,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db8580c91c0,_Z15reductionkernelPfi,6.144,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db8580cc120,memcpyDtoH,4,310,,,,,,,,,,,0,0,4,0
123a3db8580d5ba0,_Z12jacobikernelPfS_S_iifff,289.984,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db85811d760,_Z15reductionkernelPfi,6.08,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858120680,memcpyDtoH,4,313,,,,,,,,,,,0,0,4,0
123a3db85812a400,_Z12jacobikernelPfS_S_iifff,307.968,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db858176600,_Z15reductionkernelPfi,6.112,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858179560,memcpyDtoH,3.968,331,,,,,,,,,,,0,0,4,0
123a3db858183200,_Z12jacobikernelPfS_S_iifff,294.912,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db8581cc100,_Z15reductionkernelPfi,6.048,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db8581cefe0,memcpyDtoH,3.968,318,,,,,,,,,,,0,0,4,0
123a3db8581d8a40,_Z12jacobikernelPfS_S_iifff,295.104,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db858221a00,_Z15reductionkernelPfi,6.144,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858224920,memcpyDtoH,3.904,317,,,,,,,,,,,0,0,4,0
123a3db85822e4a0,_Z12jacobikernelPfS_S_iifff,300.736,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db858278aa0,_Z15reductionkernelPfi,6.048,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db85827b9a0,memcpyDtoH,4.032,324,,,,,,,,,,,0,0,4,0
123a3db858285440,_Z12jacobikernelPfS_S_iifff,293.888,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db8582cdfa0,_Z15reductionkernelPfi,6.08,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db8582d0ea0,memcpyDtoH,3.904,315,,,,,,,,,,,0,0,4,0
123a3db8582daae0,_Z12jacobikernelPfS_S_iifff,292,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db858322e60,_Z15reductionkernelPfi,6.016,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858325d20,memcpyDtoH,4,314,,,,,,,,,,,0,0,4,0
123a3db85832f600,_Z12jacobikernelPfS_S_iifff,286.688,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db8583764c0,_Z15reductionkernelPfi,6.208,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858379440,memcpyDtoH,3.936,307,,,,,,,,,,,0,0,4,0
123a3db8583868e0,_Z12jacobikernelPfS_S_iifff,289.184,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db8583ce180,_Z15reductionkernelPfi,6.016,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db8583d10c0,memcpyDtoH,3.904,310,,,,,,,,,,,0,0,4,0
123a3db8583dad00,_Z12jacobikernelPfS_S_iifff,296.832,5,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db8584243a0,_Z15reductionkernelPfi,6.176,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858427360,memcpyDtoH,3.904,319,,,,,,,,,,,0,0,4,0
123a3db8584310a0,_Z12jacobikernelPfS_S_iifff,291.808,5,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db858479360,_Z15reductionkernelPfi,6.208,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1037,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db85847c3a0,memcpyDtoH,3.904,314,,,,,,,,,,,0,0,4,0
123a3db858485ca0,_Z12jacobikernelPfS_S_iifff,285.632,5,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db8584cc740,_Z15reductionkernelPfi,6.24,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db8584cf6c0,memcpyDtoH,3.904,307,,,,,,,,,,,0,0,4,0
123a3db8584d92a0,_Z12jacobikernelPfS_S_iifff,299.712,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db858523440,_Z15reductionkernelPfi,6.112,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1034,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858526380,memcpyDtoH,3.904,328,,,,,,,,,,,0,0,4,0
123a3db85852fe20,_Z12jacobikernelPfS_S_iifff,294.912,5,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db858578d20,_Z15reductionkernelPfi,6.144,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db85857bca0,memcpyDtoH,3.936,317,,,,,,,,,,,0,0,4,0
123a3db8585858c0,_Z12jacobikernelPfS_S_iifff,286.336,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db8585cc660,_Z15reductionkernelPfi,6.016,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db8585cf500,memcpyDtoH,4,309,,,,,,,,,,,0,0,4,0
123a3db8585d9000,_Z12jacobikernelPfS_S_iifff,294.432,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db858621d20,_Z15reductionkernelPfi,6.176,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858624c80,memcpyDtoH,4,317,,,,,,,,,,,0,0,4,0
123a3db85862e960,_Z12jacobikernelPfS_S_iifff,287.968,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db858675d20,_Z15reductionkernelPfi,6.048,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1039,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858678c00,memcpyDtoH,3.936,311,,,,,,,,,,,0,0,4,0
123a3db8586825e0,_Z12jacobikernelPfS_S_iifff,301.984,5,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db8586cd080,_Z15reductionkernelPfi,6.112,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db8586cff80,memcpyDtoH,3.936,323,,,,,,,,,,,0,0,4,0
123a3db8586d9b40,_Z12jacobikernelPfS_S_iifff,297.696,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db8587235a0,_Z15reductionkernelPfi,6.016,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858726460,memcpyDtoH,3.936,320,,,,,,,,,,,0,0,4,0
123a3db858730020,_Z12jacobikernelPfS_S_iifff,277.376,5,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db858774aa0,_Z15reductionkernelPfi,6.144,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db8587779e0,memcpyDtoH,3.936,298,,,,,,,,,,,0,0,4,0
123a3db858781800,_Z12jacobikernelPfS_S_iifff,307.072,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db8587cd660,_Z15reductionkernelPfi,6.048,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db8587d0520,memcpyDtoH,3.968,330,,,,,,,,,,,0,0,4,0
123a3db8587d9e80,_Z12jacobikernelPfS_S_iifff,295.456,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db858822fa0,_Z15reductionkernelPfi,6.048,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858825e80,memcpyDtoH,4,323,,,,,,,,,,,0,0,4,0
123a3db85882fba0,_Z12jacobikernelPfS_S_iifff,286.432,5,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db858876980,_Z15reductionkernelPfi,6.176,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1036,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db8588798e0,memcpyDtoH,3.936,308,,,,,,,,,,,0,0,4,0
123a3db8588835a0,_Z12jacobikernelPfS_S_iifff,298.24,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db8588cd180,_Z15reductionkernelPfi,6.176,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db8588d00e0,memcpyDtoH,3.904,321,,,,,,,,,,,0,0,4,0
123a3db8588d9d60,_Z12jacobikernelPfS_S_iifff,308.736,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db8589262a0,_Z15reductionkernelPfi,6.048,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1038,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db8589291c0,memcpyDtoH,4.032,334,,,,,,,,,,,0,0,4,0
123a3db858939600,_Z12jacobikernelPfS_S_iifff,279.424,19,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db85897e880,_Z15reductionkernelPfi,6.144,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858981820,memcpyDtoH,3.904,299,,,,,,,,,,,0,0,4,0
123a3db85898bdc0,_Z12jacobikernelPfS_S_iifff,292.736,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db8589d4440,_Z15reductionkernelPfi,6.048,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1034,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db8589d7320,memcpyDtoH,3.904,316,,,,,,,,,,,0,0,4,0
123a3db8589e31c0,_Z12jacobikernelPfS_S_iifff,305.6,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db858a2eaa0,_Z15reductionkernelPfi,6.144,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858a319e0,memcpyDtoH,4,328,,,,,,,,,,,0,0,4,0
123a3db858a3b600,_Z12jacobikernelPfS_S_iifff,285.12,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db858a81ec0,_Z15reductionkernelPfi,6.176,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1034,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858a84ea0,memcpyDtoH,3.904,308,,,,,,,,,,,0,0,4,0
123a3db858a8ea60,_Z12jacobikernelPfS_S_iifff,289.76,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48150,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db858ad65a0,_Z15reductionkernelPfi,6.08,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858ad94e0,memcpyDtoH,3.872,312,,,,,,,,,,,0,0,4,0
123a3db858ae3280,_Z12jacobikernelPfS_S_iifff,298.592,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db858b2d000,_Z15reductionkernelPfi,6.048,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858b2fee0,memcpyDtoH,3.936,321,,,,,,,,,,,0,0,4,0
123a3db858b398c0,_Z12jacobikernelPfS_S_iifff,299.456,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db858b83960,_Z15reductionkernelPfi,6.24,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1034,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858b86960,memcpyDtoH,3.904,322,,,,,,,,,,,0,0,4,0
123a3db858b90700,_Z12jacobikernelPfS_S_iifff,294.848,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db858bd9620,_Z15reductionkernelPfi,6.08,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1036,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858bdc540,memcpyDtoH,4,320,,,,,,,,,,,0,0,4,0
123a3db858be6080,_Z12jacobikernelPfS_S_iifff,283.296,5,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db858c2c280,_Z15reductionkernelPfi,6.144,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858c2f1c0,memcpyDtoH,3.936,305,,,,,,,,,,,0,0,4,0
123a3db858c38c80,_Z12jacobikernelPfS_S_iifff,286.464,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db858c7fa80,_Z15reductionkernelPfi,5.984,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1041,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858c82900,memcpyDtoH,4,309,,,,,,,,,,,0,0,4,0
123a3db858c8c2c0,_Z12jacobikernelPfS_S_iifff,286.464,5,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db858cd30e0,_Z15reductionkernelPfi,6.144,3,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858cd6060,memcpyDtoH,4.032,310,,,,,,,,,,,0,0,4,0
123a3db858cdfdc0,_Z12jacobikernelPfS_S_iifff,294.528,4,0.75,32,32,1,16,16,1,0,1084,17,0,-1,,0,5320,35,48149,0,103,0,24102,0,11742,0,0,8240,8240,7622,927,824,824,2800,315,0,0
123a3db858d28b40,_Z15reductionkernelPfi,6.112,4,0.25,1,1,1,256,1,1,0,1052,8,0,-1,,0,200,1,1042,0,1,0,64,0,2,0,0,0,64,0,1,0,0,32,1,0,0
123a3db858d2ba60,memcpyDtoH,3.936,317,,,,,,,,,,,0,0,4,0
